"Total Time, S","Cycle","Loop Counter #1","Loop Counter #2","Loop Counter #3","Step","Step Time, S","Current, A","Voltage, V","Power, W","Instantaneous Amps, A","Instantaneous Volts, V","Instantaneous Watts, W","Amp-Hours, AH","Watt-Hours, WH","Amp Hours Charge, AH","Amp Hours Discharge, AH","Watt Hours Charge, WH","Watt Hours Discharge, WH","User Variable #1","User Variable #2","User Variable #3","User Variable #4","User Variable #5","User Variable #6","User Variable #7","User Variable #8","Temperature A1, degC","Unassigned A1","Unassigned A2","Unassigned A3","Unassigned A4","Unassigned A5","Unassigned A6","Unassigned A7","Unassigned A8","Unassigned A9","Mode","Real Time","Data Acquisition Flag",
24461.260,1,1,1,1,10,3990.000,9.7,3.356,32,9.7,3.356,32,10.75,34.84,41.23,-39.65,135.44,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:36:54, ,
24471.260,1,1,1,1,10,4000.000,9.7,3.356,32,9.7,3.356,32,10.77,34.93,41.25,-39.65,135.53,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:37:04, ,
24481.260,1,1,1,1,10,4010.000,9.7,3.356,32,9.7,3.356,32,10.8,35.02,41.28,-39.65,135.61,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:37:14, ,
24491.260,1,1,1,1,10,4020.000,9.7,3.356,32,9.7,3.356,32,10.83,35.11,41.31,-39.65,135.7,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:37:24, ,
24501.260,1,1,1,1,10,4030.000,9.7,3.356,32,9.7,3.357,32,10.85,35.2,41.33,-39.65,135.79,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:37:34, ,
24511.260,1,1,1,1,10,4040.000,9.7,3.356,32,9.7,3.356,32,10.88,35.29,41.36,-39.65,135.88,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:37:44, ,
24521.260,1,1,1,1,10,4050.000,9.7,3.356,32,9.7,3.356,32,10.91,35.38,41.39,-39.65,135.97,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:37:54, ,
24531.260,1,1,1,1,10,4060.000,9.7,3.356,32,9.7,3.356,32,10.93,35.47,41.42,-39.65,136.06,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:38:04, ,
24541.260,1,1,1,1,10,4070.000,9.7,3.357,32,9.7,3.357,32,10.96,35.55,41.44,-39.65,136.15,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:38:14, ,
24551.260,1,1,1,1,10,4080.000,9.7,3.357,32,9.7,3.357,32,10.99,35.64,41.47,-39.65,136.24,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:38:24, ,
24561.260,1,1,1,1,10,4090.000,9.7,3.357,32,9.7,3.357,32,11.02,35.73,41.5,-39.65,136.33,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:38:34, ,
24571.260,1,1,1,1,10,4100.000,9.7,3.357,32,9.7,3.357,32,11.04,35.82,41.52,-39.65,136.41,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:38:44, ,
24581.260,1,1,1,1,10,4110.000,9.7,3.357,32,9.7,3.357,32,11.07,35.91,41.55,-39.65,136.5,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:38:54, ,
24591.260,1,1,1,1,10,4120.000,9.7,3.357,32,9.7,3.357,32,11.1,36,41.58,-39.65,136.59,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:39:04, ,
24601.260,1,1,1,1,10,4130.000,9.7,3.358,32,9.7,3.358,32,11.12,36.09,41.6,-39.65,136.68,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:39:14, ,
24611.260,1,1,1,1,10,4140.000,9.7,3.358,32,9.7,3.358,32,11.15,36.18,41.63,-39.65,136.77,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:39:24, ,
24621.260,1,1,1,1,10,4150.000,9.7,3.358,32,9.7,3.358,32,11.18,36.27,41.66,-39.65,136.86,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:39:34, ,
24631.260,1,1,1,1,10,4160.000,9.7,3.358,32,9.7,3.358,32,11.2,36.35,41.69,-39.65,136.95,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:39:44, ,
24641.260,1,1,1,1,10,4170.000,9.7,3.358,32,9.7,3.359,32,11.23,36.44,41.71,-39.65,137.04,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:39:54, ,
24651.260,1,1,1,1,10,4180.000,9.7,3.358,32,9.7,3.358,32,11.26,36.53,41.74,-39.65,137.13,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:40:04, ,
24661.260,1,1,1,1,10,4190.000,9.7,3.358,32,9.7,3.358,32,11.28,36.62,41.77,-39.65,137.21,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:40:14, ,
24671.260,1,1,1,1,10,4200.000,9.7,3.358,32,9.7,3.359,32,11.31,36.71,41.79,-39.65,137.3,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:40:24, ,
24681.260,1,1,1,1,10,4210.000,9.7,3.359,32,9.7,3.358,32,11.34,36.8,41.82,-39.65,137.39,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:40:34, ,
24691.260,1,1,1,1,10,4220.000,9.7,3.359,32,9.7,3.359,32,11.37,36.89,41.85,-39.65,137.48,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:40:44, ,
24701.260,1,1,1,1,10,4230.000,9.7,3.359,32,9.7,3.359,32,11.39,36.98,41.87,-39.65,137.57,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:40:54, ,
24711.260,1,1,1,1,10,4240.000,9.7,3.359,32,9.7,3.359,32,11.42,37.07,41.9,-39.65,137.66,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:41:04, ,
24721.260,1,1,1,1,10,4250.000,9.7,3.359,32,9.7,3.359,32,11.45,37.15,41.93,-39.65,137.75,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:41:14, ,
24731.260,1,1,1,1,10,4260.000,9.7,3.359,32,9.7,3.359,32,11.47,37.24,41.95,-39.65,137.84,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:41:24, ,
24741.260,1,1,1,1,10,4270.000,9.7,3.359,32,9.7,3.36,32,11.5,37.33,41.98,-39.65,137.93,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:41:34, ,
24751.260,1,1,1,1,10,4280.000,9.7,3.36,32,9.7,3.36,32,11.53,37.42,42.01,-39.65,138.01,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:41:44, ,
24761.260,1,1,1,1,10,4290.000,9.7,3.36,32,9.7,3.36,32,11.55,37.51,42.04,-39.65,138.1,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:41:54, ,
24771.260,1,1,1,1,10,4300.000,9.7,3.36,32,9.7,3.36,32,11.58,37.6,42.06,-39.65,138.19,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:42:04, ,
24781.260,1,1,1,1,10,4310.000,9.7,3.36,32,9.7,3.36,32,11.61,37.69,42.09,-39.65,138.28,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:42:14, ,
24791.260,1,1,1,1,10,4320.000,9.7,3.36,32,9.7,3.36,32,11.63,37.78,42.12,-39.65,138.37,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:42:24, ,
24801.260,1,1,1,1,10,4330.000,9.7,3.36,32,9.7,3.36,32,11.66,37.87,42.14,-39.65,138.46,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:42:34, ,
24811.260,1,1,1,1,10,4340.000,9.7,3.361,32,9.7,3.361,32,11.69,37.95,42.17,-39.65,138.55,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:42:44, ,
24821.260,1,1,1,1,10,4350.000,9.7,3.361,32,9.7,3.361,32,11.72,38.04,42.2,-39.65,138.64,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:42:54, ,
24831.260,1,1,1,1,10,4360.000,9.7,3.361,32,9.7,3.361,32,11.74,38.13,42.22,-39.65,138.73,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:43:04, ,
24841.260,1,1,1,1,10,4370.000,9.7,3.361,32,9.7,3.361,32,11.77,38.22,42.25,-39.65,138.81,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:43:14, ,
24851.260,1,1,1,1,10,4380.000,9.7,3.361,32,9.7,3.361,32,11.8,38.31,42.28,-39.65,138.9,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:43:24, ,
24861.260,1,1,1,1,10,4390.000,9.7,3.361,32,9.7,3.361,32,11.82,38.4,42.3,-39.65,138.99,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:43:34, ,
24871.260,1,1,1,1,10,4400.000,9.7,3.362,32,9.7,3.362,32,11.85,38.49,42.33,-39.65,139.08,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:43:44, ,
24881.260,1,1,1,1,10,4410.000,9.7,3.361,32,9.7,3.361,32,11.88,38.58,42.36,-39.65,139.17,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:43:54, ,
24891.260,1,1,1,1,10,4420.000,9.7,3.362,32,9.7,3.362,32,11.9,38.67,42.39,-39.65,139.26,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:44:04, ,
24901.260,1,1,1,1,10,4430.000,9.7,3.362,32,9.7,3.362,32,11.93,38.75,42.41,-39.65,139.35,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:44:14, ,
24911.260,1,1,1,1,10,4440.000,9.7,3.362,32,9.7,3.362,32,11.96,38.84,42.44,-39.65,139.44,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:44:24, ,
24921.260,1,1,1,1,10,4450.000,9.7,3.362,32,9.7,3.362,32,11.99,38.93,42.47,-39.65,139.53,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:44:34, ,
24931.260,1,1,1,1,10,4460.000,9.7,3.362,32,9.7,3.362,32,12.01,39.02,42.49,-39.65,139.61,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:44:44, ,
24941.260,1,1,1,1,10,4470.000,9.7,3.363,32,9.7,3.362,32,12.04,39.11,42.52,-39.65,139.7,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:44:54, ,
24951.260,1,1,1,1,10,4480.000,9.7,3.363,32,9.7,3.363,32,12.07,39.2,42.55,-39.65,139.79,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:45:04, ,
24961.260,1,1,1,1,10,4490.000,9.7,3.363,32,9.7,3.363,32,12.09,39.29,42.57,-39.65,139.88,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:45:14, ,
24971.260,1,1,1,1,10,4500.000,9.7,3.363,32,9.7,3.363,32,12.12,39.38,42.6,-39.65,139.97,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:45:24, ,
24981.260,1,1,1,1,10,4510.000,9.7,3.363,32,9.7,3.363,32,12.15,39.47,42.63,-39.65,140.06,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:45:34, ,
24991.260,1,1,1,1,10,4520.000,9.7,3.363,32,9.7,3.363,32,12.17,39.55,42.66,-39.65,140.15,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:45:44, ,
25001.260,1,1,1,1,10,4530.000,9.7,3.363,32,9.7,3.363,32,12.2,39.64,42.68,-39.65,140.24,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:45:54, ,
25011.260,1,1,1,1,10,4540.000,9.7,3.364,32,9.7,3.363,32,12.23,39.73,42.71,-39.65,140.33,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:46:04, ,
25021.260,1,1,1,1,10,4550.000,9.7,3.364,32,9.7,3.364,32,12.25,39.82,42.74,-39.65,140.41,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:46:14, ,
25031.260,1,1,1,1,10,4560.000,9.7,3.364,32,9.7,3.364,32,12.28,39.91,42.76,-39.65,140.5,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:46:24, ,
25041.260,1,1,1,1,10,4570.000,9.7,3.364,32,9.7,3.364,32,12.31,40,42.79,-39.65,140.59,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:46:34, ,
25051.260,1,1,1,1,10,4580.000,9.7,3.364,32,9.7,3.364,32,12.34,40.09,42.82,-39.65,140.68,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:46:44, ,
25061.260,1,1,1,1,10,4590.000,9.7,3.365,32,9.7,3.364,32,12.36,40.18,42.84,-39.65,140.77,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:46:54, ,
25071.260,1,1,1,1,10,4600.000,9.7,3.365,32,9.7,3.365,32,12.39,40.27,42.87,-39.65,140.86,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:47:04, ,
25081.260,1,1,1,1,10,4610.000,9.7,3.365,32,9.7,3.365,32,12.42,40.35,42.9,-39.65,140.95,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:47:14, ,
25091.260,1,1,1,1,10,4620.000,9.7,3.365,32,9.7,3.365,32,12.44,40.44,42.92,-39.65,141.04,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:47:24, ,
25101.260,1,1,1,1,10,4630.000,9.7,3.365,32,9.7,3.366,32,12.47,40.53,42.95,-39.65,141.13,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:47:34, ,
25111.260,1,1,1,1,10,4640.000,9.7,3.366,32,9.7,3.366,32,12.5,40.62,42.98,-39.65,141.21,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:47:44, ,
25121.260,1,1,1,1,10,4650.000,9.7,3.366,32,9.7,3.366,32,12.52,40.71,43.01,-39.65,141.3,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:47:54, ,
25131.260,1,1,1,1,10,4660.000,9.7,3.366,32,9.7,3.366,32,12.55,40.8,43.03,-39.65,141.39,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:48:04, ,
25141.260,1,1,1,1,10,4670.000,9.7,3.366,32,9.7,3.366,32,12.58,40.89,43.06,-39.65,141.48,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:48:14, ,
25151.260,1,1,1,1,10,4680.000,9.7,3.366,32,9.7,3.366,32,12.6,40.98,43.09,-39.65,141.57,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:48:24, ,
25161.260,1,1,1,1,10,4690.000,9.7,3.367,32,9.7,3.367,32,12.63,41.07,43.11,-39.65,141.66,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:48:34, ,
25171.260,1,1,1,1,10,4700.000,9.7,3.367,32,9.7,3.367,32,12.66,41.15,43.14,-39.65,141.75,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:48:44, ,
25181.260,1,1,1,1,10,4710.000,9.7,3.367,32,9.7,3.367,32,12.69,41.24,43.17,-39.65,141.84,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:48:54, ,
25191.260,1,1,1,1,10,4720.000,9.7,3.367,32,9.7,3.368,32,12.71,41.33,43.19,-39.65,141.93,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:49:04, ,
25201.260,1,1,1,1,10,4730.000,9.7,3.368,32,9.7,3.368,32,12.74,41.42,43.22,-39.65,142.01,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:49:14, ,
25211.260,1,1,1,1,10,4740.000,9.7,3.368,32,9.7,3.368,32,12.77,41.51,43.25,-39.65,142.1,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:49:24, ,
25221.260,1,1,1,1,10,4750.000,9.7,3.368,32,9.7,3.368,32,12.79,41.6,43.27,-39.65,142.19,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:49:34, ,
25231.260,1,1,1,1,10,4760.000,9.7,3.368,32,9.7,3.369,32,12.82,41.69,43.3,-39.65,142.28,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:49:44, ,
25241.260,1,1,1,1,10,4770.000,9.7,3.368,32,9.7,3.368,32,12.85,41.78,43.33,-39.65,142.37,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:49:54, ,
25251.260,1,1,1,1,10,4780.000,9.7,3.369,32,9.7,3.369,32,12.87,41.87,43.36,-39.65,142.46,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:50:04, ,
25261.260,1,1,1,1,10,4790.000,9.7,3.369,32,9.7,3.369,32,12.9,41.95,43.38,-39.65,142.55,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:50:14, ,
25271.260,1,1,1,1,10,4800.000,9.7,3.369,32,9.7,3.369,32,12.93,42.04,43.41,-39.65,142.64,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:50:24, ,
25281.260,1,1,1,1,10,4810.000,9.7,3.37,32,9.7,3.369,32,12.96,42.13,43.44,-39.65,142.73,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:50:34, ,
25291.260,1,1,1,1,10,4820.000,9.7,3.37,32,9.7,3.37,32,12.98,42.22,43.46,-39.65,142.81,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:50:44, ,
25301.260,1,1,1,1,10,4830.000,9.7,3.37,32,9.7,3.37,32,13.01,42.31,43.49,-39.65,142.9,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:50:54, ,
25311.260,1,1,1,1,10,4840.000,9.7,3.37,32,9.7,3.37,32,13.04,42.4,43.52,-39.65,142.99,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:51:04, ,
25321.260,1,1,1,1,10,4850.000,9.7,3.371,32,9.7,3.371,32,13.06,42.49,43.54,-39.65,143.08,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:51:14, ,
25331.260,1,1,1,1,10,4860.000,9.7,3.371,32,9.7,3.371,32,13.09,42.58,43.57,-39.65,143.17,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:51:24, ,
25341.260,1,1,1,1,10,4870.000,9.7,3.371,32,9.7,3.371,32,13.12,42.67,43.6,-39.65,143.26,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:51:34, ,
25351.260,1,1,1,1,10,4880.000,9.7,3.372,32,9.7,3.372,32,13.14,42.75,43.63,-39.65,143.35,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:51:44, ,
25361.260,1,1,1,1,10,4890.000,9.7,3.372,32,9.7,3.372,32,13.17,42.84,43.65,-39.65,143.44,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:51:54, ,
25371.260,1,1,1,1,10,4900.000,9.7,3.372,32,9.7,3.372,32,13.2,42.93,43.68,-39.65,143.53,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:52:04, ,
25381.260,1,1,1,1,10,4910.000,9.7,3.373,32,9.7,3.373,32,13.22,43.02,43.71,-39.65,143.61,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:52:14, ,
25391.260,1,1,1,1,10,4920.000,9.7,3.373,32,9.7,3.373,32,13.25,43.11,43.73,-39.65,143.7,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:52:24, ,
25401.260,1,1,1,1,10,4930.000,9.7,3.373,32,9.7,3.373,32,13.28,43.2,43.76,-39.65,143.79,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:52:34, ,
25411.260,1,1,1,1,10,4940.000,9.7,3.374,32,9.7,3.374,32,13.31,43.29,43.79,-39.65,143.88,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:52:44, ,
25421.260,1,1,1,1,10,4950.000,9.7,3.374,32,9.7,3.374,32,13.33,43.38,43.81,-39.65,143.97,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:52:54, ,
25431.260,1,1,1,1,10,4960.000,9.7,3.374,32,9.7,3.374,32,13.36,43.47,43.84,-39.65,144.06,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:53:04, ,
25441.260,1,1,1,1,10,4970.000,9.7,3.375,32,9.7,3.375,32,13.39,43.55,43.87,-39.65,144.15,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:53:14, ,
25451.260,1,1,1,1,10,4980.000,9.7,3.375,32,9.7,3.375,32,13.41,43.64,43.89,-39.65,144.24,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:53:24, ,
25461.260,1,1,1,1,10,4990.000,9.7,3.376,32,9.7,3.376,32,13.44,43.73,43.92,-39.65,144.33,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:53:34, ,
25471.260,1,1,1,1,10,5000.000,9.7,3.376,32,9.7,3.376,32,13.47,43.82,43.95,-39.65,144.41,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:53:44, ,
25481.260,1,1,1,1,10,5010.000,9.7,3.376,32,9.7,3.376,32,13.49,43.91,43.98,-39.65,144.5,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:53:54, ,
25491.260,1,1,1,1,10,5020.000,9.7,3.376,32,9.7,3.377,32,13.52,44,44,-39.65,144.59,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:54:04, ,
25501.260,1,1,1,1,10,5030.000,9.7,3.377,32,9.7,3.377,32,13.55,44.09,44.03,-39.65,144.68,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:54:14, ,
25511.260,1,1,1,1,10,5040.000,9.7,3.377,32,9.7,3.377,32,13.57,44.18,44.06,-39.65,144.77,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:54:24, ,
25521.260,1,1,1,1,10,5050.000,9.7,3.378,32,9.7,3.378,32,13.6,44.27,44.08,-39.65,144.86,-122.53,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:54:34, ,
25531.260,1,1,1,1,10,5060.000,9.7,3.378,32,9.7,3.378,32,13.63,44.35,44.11,-39.65,144.95,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:54:44, ,
25541.260,1,1,1,1,10,5070.000,9.7,3.378,32,9.7,3.378,32,13.66,44.44,44.14,-39.65,145.04,-122.53,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 21:54:54, ,
